,Unnamed: 0,file,a,a_tag,X,X_tag,b,b_tag,grammar cateogry,encode_cat,encode_pos,name,encoded_case,aXb,pred_y_aX_Xb,pred_y_aXb,fold,aXb_correct,aX_Xb_correct
23600,22126,Anne/020301.xml,and,coord,we,pro:sub,can,mod,NOUN,6,84,Anne,2,and_can,2,2,5,1,1
10788,23427,Nina/020115.xml,S,/s,he,pro:sub,took,v,NOUN,6,84,Nina,2,S_took,2,2,5,1,1
19708,6268,Anne/020029.xml,are,cop,they,pro:sub,eating,part,NOUN,6,84,Anne,2,are_eating,2,2,5,1,1
19373,17786,Anne/020108.xml,for,prep,me,pro:obj,E,/e,NOUN,6,72,Anne,1,for_E,1,1,5,1,1
4643,6472,Naomi/020018.xml,hear,v,me,pro:obj,Nomi,n:prop,NOUN,6,72,Naomi,1,hear_Nomi,1,1,5,1,1
9477,18213,Anne/020108.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Anne,2,S_think,2,2,5,1,1
13161,21066,Aran/020121.xml,doesn't,mod~neg,she,pro:sub,E,/e,NOUN,6,84,Aran,2,doesn't_E,2,2,5,1,1
10916,24594,Aran/020503.xml,S,/s,we,pro:sub,didn't,mod~neg,NOUN,6,84,Aran,2,S_didn't,2,2,5,1,1
23635,14653,Anne/020120.xml,will,mod,she,pro:sub,sit,v,NOUN,6,84,Anne,2,will_sit,2,2,5,1,1
21289,9210,Nina/011124.xml,put,v,your,det:poss,leg,n,DET,4,25,Nina,0,put_leg,0,0,5,1,1
14560,4730,Nina/020314.xml,shall,mod,I,pro:sub,help,v,NOUN,6,84,Nina,2,shall_help,2,2,5,1,1
13626,13036,Anne/020604.xml,cover,n,his,det:poss,feet,n,DET,4,25,Anne,0,cover_feet,0,0,5,1,1
22824,21686,Eve/020200a.xml,S,/s,we,pro:sub,won't,mod~neg,NOUN,6,84,Eve,2,S_won't,2,2,5,1,1
16387,16070,Aran/020100.xml,there,adv,we,pro:sub,are,cop,NOUN,6,84,Aran,2,there_are,2,2,5,1,1
12965,5944,Anne/020122.xml,well,co,she,pro:sub,can't,mod~neg,NOUN,6,84,Anne,2,well_can't,2,2,5,1,1
6515,4096,Anne/020122.xml,S,/s,she,pro:sub,wants,v,NOUN,6,84,Anne,2,S_wants,2,2,5,1,1
12030,17494,Nina/011129.xml,oh,co,I,pro:sub,bet,v,NOUN,6,84,Nina,2,oh_bet,2,2,5,1,1
23795,1907,Aran/020225.xml,there,adv,we,pro:sub,are,cop,NOUN,6,84,Aran,2,there_are,2,2,5,1,1
13361,13510,Aran/020524.xml,can't,mod~neg,he,pro:sub,under,prep,NOUN,6,84,Aran,2,can't_under,2,2,5,1,1
13282,2244,Anne/020525.xml,does,v,he,pro:sub,E,/e,NOUN,6,84,Anne,2,does_E,2,2,5,1,1
15811,11530,Anne/020120.xml,got,v,her,pro:obj,E,/e,NOUN,6,72,Anne,1,got_E,1,1,5,1,1
11805,6650,Anne/020525.xml,does,mod,she,pro:sub,want,v,NOUN,6,84,Anne,2,does_want,2,2,5,1,1
3357,2865,Nina/020212.xml,oh,co,they,pro:sub,keeps,v,NOUN,6,84,Nina,2,oh_keeps,2,2,5,1,1
1256,22306,Anne/020412.xml,S,/s,me,pro:obj,not,neg,NOUN,6,72,Anne,1,S_not,1,1,5,1,1
8130,12229,Anne/011021.xml,with,prep,your,det:poss,teeth,n,DET,4,25,Anne,0,with_teeth,0,0,5,1,1
4299,23264,Aran/020009.xml,hurting,part,him,pro:obj,E,/e,NOUN,6,72,Aran,1,hurting_E,1,1,5,1,1
1904,18068,Nina/020526.xml,want,v,me,pro:obj,to,inf,NOUN,6,72,Nina,1,want_to,1,1,5,1,1
22102,7017,Aran/020121.xml,willn't,mod~neg,we,pro:sub,E,/e,NOUN,6,84,Aran,2,willn't_E,2,2,5,1,1
18382,14153,Nina/020528.xml,dress,v,her,pro:obj,right,co,NOUN,6,72,Nina,1,dress_right,1,1,5,1,1
13336,6192,Nina/020418.xml,blowing,part,his,det:poss,bangs,n,DET,4,25,Nina,0,blowing_bangs,0,0,5,1,1
12295,13453,Anne/020301.xml,are,cop,we,pro:sub,putting,part,NOUN,6,84,Anne,2,are_putting,2,2,5,1,1
16877,17698,Anne/020525.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Anne,2,S_think,2,2,5,1,1
17786,7209,Eve/010900c.xml,S,/s,she,pro:sub,drinks,v,NOUN,6,84,Eve,2,S_drinks,2,2,5,1,1
1504,23142,Anne/020108.xml,can,mod,we,pro:sub,see,v,NOUN,6,84,Anne,2,can_see,2,2,5,1,1
2108,18295,Eve/011000a.xml,know,v,he,pro:sub,ate,v,NOUN,6,84,Eve,2,know_ate,2,2,5,1,1
20251,5134,Nina/020526.xml,is,cop,he,pro:sub,E,/e,NOUN,6,84,Nina,2,is_E,2,2,5,1,1
5574,21971,Eve/010700b.xml,with,prep,my,det:poss,shoe,n,DET,4,25,Eve,0,with_shoe,0,0,5,1,1
14673,20862,Aran/020211.xml,has,v,he,pro:sub,E,/e,NOUN,6,84,Aran,2,has_E,2,2,5,1,1
14507,9309,Anne/011118.xml,cut,v,your,det:poss,hair,n,DET,4,25,Anne,0,cut_hair,0,0,5,1,1
6712,22340,Nina/020305.xml,no,co,he,pro:sub,has,aux,NOUN,6,84,Nina,2,no_has,2,2,5,1,1
20103,10545,Aran/020225.xml,off,prep,your,det:poss,head,n,DET,4,25,Aran,0,off_head,0,0,5,1,1
3474,18896,Aran/020121.xml,help,v,me,pro:obj,won't,mod~neg,NOUN,6,72,Aran,1,help_won't,1,1,5,1,1
4591,10342,Anne/020029.xml,doesn't,mod~neg,he,pro:sub,E,/e,NOUN,6,84,Anne,2,doesn't_E,2,2,5,1,1
11782,18310,Nina/020525.xml,forgot,v,her,pro:obj,there,adv,NOUN,6,72,Nina,1,forgot_there,1,1,5,1,1
18511,1279,Aran/020100.xml,where's,pro:rel~cop,your,det:poss,red,n,DET,4,25,Aran,0,where's_red,0,0,5,1,1
14255,20869,Nina/020328.xml,is,cop,he,pro:sub,holding,part,NOUN,6,84,Nina,2,is_holding,2,2,5,1,1
23887,16462,Eve/010900c.xml,find,v,him,pro:obj,E,/e,NOUN,6,72,Eve,1,find_E,1,1,5,1,1
2650,4789,Anne/020120.xml,where's,pro:int~cop,he,pro:sub,going,part,NOUN,6,84,Anne,2,where's_going,2,2,5,1,1
16351,10453,Anne/020029.xml,didn't,mod~neg,we,pro:sub,E,/e,NOUN,6,84,Anne,2,didn't_E,2,2,5,1,1
4693,16096,Anne/011120.xml,hasn't,aux~neg,he,pro:sub,E,/e,NOUN,6,84,Anne,2,hasn't_E,2,2,5,1,1
11619,17236,Nina/020305.xml,S,/s,I,pro:sub,don't,mod~neg,NOUN,6,84,Nina,2,S_don't,2,2,5,1,1
6213,18537,Anne/020122.xml,was,cop,your,det:poss,holiday,n,DET,4,25,Anne,0,was_holiday,0,0,5,1,1
20079,10461,Nina/020527.xml,did,mod,he,pro:sub,make,v,NOUN,6,84,Nina,2,did_make,2,2,5,1,1
17796,7615,Anne/011104.xml,put,v,them,pro:obj,all,adv,NOUN,6,72,Anne,1,put_all,1,1,5,1,1
12498,16057,Peter/020118.xml,to,prep,them,pro:obj,E,/e,NOUN,6,72,Peter,1,to_E,1,1,5,1,1
20319,18861,Aran/020610.xml,of,prep,his,det:poss,friends,n,DET,4,25,Aran,0,of_friends,0,0,5,1,1
10857,6861,Eve/010700b.xml,in,prep,his,det:poss,lap,n,DET,4,25,Eve,0,in_lap,0,0,5,1,1
14888,8847,Aran/020121.xml,S,/s,I,pro:sub,never,adv,NOUN,6,84,Aran,2,S_never,2,2,5,1,1
24235,3772,Aran/020420.xml,can,mod,I,pro:sub,have,v,NOUN,6,84,Aran,2,can_have,2,2,5,1,1
5552,12963,Anne/020604.xml,get,v,them,pro:obj,all,post,NOUN,6,72,Anne,1,get_all,1,1,5,1,1
21493,5486,Eve/020000b.xml,yes,co,he,pro:sub,is,cop,NOUN,6,84,Eve,2,yes_is,2,2,5,1,1
6388,17437,Nina/020526.xml,does,v,she,pro:sub,like,v,NOUN,6,84,Nina,2,does_like,2,2,5,1,1
15940,21922,Aran/020427.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Aran,2,S_think,2,2,5,1,1
9254,6025,Anne/020029.xml,where's,pro:int~cop,she,pro:sub,gonna,part,NOUN,6,84,Anne,2,where's_gonna,2,2,5,1,1
17404,6912,Nina/020524.xml,tickle,v,your,det:poss,knee,n,DET,4,25,Nina,0,tickle_knee,0,0,5,1,1
8485,12494,Aran/020315.xml,wouldn't,mod~neg,we,pro:sub,E,/e,NOUN,6,84,Aran,2,wouldn't_E,2,2,5,1,1
3077,4595,Aran/020427.xml,and,coord,I,pro:sub,like,v,NOUN,6,84,Aran,2,and_like,2,2,5,1,1
23916,22909,Anne/020120.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Anne,2,S_think,2,2,5,1,1
17745,16218,Anne/020210.xml,on,prep,her,det:poss,nose,n,DET,4,25,Anne,0,on_nose,0,0,5,1,1
1130,8938,Nina/020406.xml,didn't,mod~neg,we,pro:sub,E,/e,NOUN,6,84,Nina,2,didn't_E,2,2,5,1,1
2151,22784,Nina/020212.xml,S,/s,I,pro:sub,see,v,NOUN,6,84,Nina,2,S_see,2,2,5,1,1
3778,2380,Anne/011106.xml,find,v,her,pro:obj,some,qn,NOUN,6,72,Anne,1,find_some,1,1,5,1,1
7548,14777,Eve/020000b.xml,on,prep,your,det:poss,high,n,DET,4,25,Eve,0,on_high,0,0,5,1,1
20160,4412,Aran/020610.xml,eaten,part,my,det:poss,finger,n,DET,4,25,Aran,0,eaten_finger,0,0,5,1,1
10515,960,Eve/020300a.xml,are,cop,your,det:poss,eyes,n,DET,4,25,Eve,0,are_eyes,0,0,5,1,1
14861,14861,Nina/020318.xml,on,prep,your,det:poss,foot,n,DET,4,25,Nina,0,on_foot,0,0,5,1,1
5625,7160,Anne/020108.xml,told,v,me,pro:obj,to,inf,NOUN,6,72,Anne,1,told_to,1,1,5,1,1
5914,14016,Aran/020524.xml,S,/s,he,pro:sub,was,cop,NOUN,6,84,Aran,2,S_was,2,2,5,1,1
14659,9628,Aran/020002.xml,has,v,he,pro:sub,gone,part,NOUN,6,84,Aran,2,has_gone,2,2,5,1,1
370,16277,Aran/020107.xml,there,adv,he,pro:sub,is,cop,NOUN,6,84,Aran,2,there_is,2,2,5,1,1
14378,15636,Anne/020525.xml,are,cop,they,pro:sub,grapes,n,NOUN,6,84,Anne,2,are_grapes,2,2,5,1,1
12346,15938,Nina/020106.xml,can,mod,I,pro:sub,kiss,v,NOUN,6,84,Nina,2,can_kiss,2,2,5,1,1
8133,15347,Nina/020528.xml,is,cop,she,pro:sub,getting,part,NOUN,6,84,Nina,2,is_getting,2,2,5,1,1
10531,18476,Anne/020320.xml,have,v,I,pro:sub,done,part,NOUN,6,84,Anne,2,have_done,2,2,5,1,1
21281,1181,Aran/020503.xml,help,v,me,pro:obj,with,prep,NOUN,6,72,Aran,1,help_with,1,1,5,1,1
11884,23080,Peter/020503.xml,S,/s,me,pro:obj,not,neg,NOUN,6,72,Peter,1,S_not,1,1,5,1,1
20784,15669,Aran/020107.xml,yes,co,I,pro:sub,think,v,NOUN,6,84,Aran,2,yes_think,2,2,5,1,1
15133,11516,Nina/020129.xml,bend,v,her,det:poss,legs,n,DET,4,25,Nina,0,bend_legs,0,0,5,1,1
460,2735,Anne/020017.xml,giving,part,him,pro:obj,a,det:art,NOUN,6,72,Anne,1,giving_a,1,1,5,1,1
18682,21507,Aran/020503.xml,but,conj,she,pro:sub,did,v,NOUN,6,84,Aran,2,but_did,2,2,5,1,1
24294,4811,Anne/020414.xml,haven't,aux~neg,we,pro:sub,E,/e,NOUN,6,84,Anne,2,haven't_E,2,2,5,1,1
4496,10301,Peter/020503.xml,there,adv,we,pro:sub,go,v,NOUN,6,84,Peter,2,there_go,2,2,5,1,1
5585,21941,Nina/020418.xml,S,/s,we,pro:sub,got,v,NOUN,6,84,Nina,2,S_got,2,2,5,1,1
11669,9362,Nina/020115.xml,isn't,cop~neg,he,pro:sub,E,/e,NOUN,6,84,Nina,2,isn't_E,2,2,5,1,1
20215,21618,Nina/020528.xml,that,pro:rel,they,pro:sub,don't,mod~neg,NOUN,6,84,Nina,2,that_don't,2,2,5,1,1
9024,14745,Aran/020503.xml,hurt,v,its,det:poss,leg,n,DET,4,25,Aran,0,hurt_leg,1,1,5,0,0
6236,1901,Nina/020212.xml,washing,part,his,det:poss,face,n,DET,4,25,Nina,0,washing_face,0,0,5,1,1
2548,20666,Eve/020200b.xml,no,co,he,pro:sub,didn't,mod~neg,NOUN,6,84,Eve,2,no_didn't,2,2,5,1,1
18440,310,Anne/020328.xml,S,/s,I,pro:sub,have,v,NOUN,6,84,Anne,2,S_have,2,2,5,1,1
14984,11558,Aran/020121.xml,ask,v,her,pro:obj,if,conj,NOUN,6,72,Aran,1,ask_if,1,1,5,1,1
1364,17359,Nina/020528.xml,wash,v,her,det:poss,elbow,n,DET,4,25,Nina,0,wash_elbow,0,0,5,1,1
15861,19549,Aran/020524.xml,is,cop,he,pro:sub,E,/e,NOUN,6,84,Aran,2,is_E,2,2,5,1,1
21907,4538,Aran/020420.xml,are,cop,we,pro:sub,going,part,NOUN,6,84,Aran,2,are_going,2,2,5,1,1
22359,50,Anne/020212.xml,there's,pro:exist~cop,your,det:poss,mummie,n,DET,4,25,Anne,0,there's_mummie,0,0,5,1,1
12587,20071,Aran/020225.xml,there,adv,we,pro:sub,are,cop,NOUN,6,84,Aran,2,there_are,2,2,5,1,1
1925,15510,Eve/020200b.xml,S,/s,I,pro:sub,remember,v,NOUN,6,84,Eve,2,S_remember,2,2,5,1,1
10862,9585,Nina/011124.xml,for,prep,our,det:poss,train,n,DET,4,25,Nina,0,for_train,0,0,5,1,1
13809,7924,Anne/020412.xml,shall,mod,we,pro:sub,go,v,NOUN,6,84,Anne,2,shall_go,2,2,5,1,1
13813,20083,Anne/020212.xml,where,pro:int,their,det:poss,mummies,n,DET,4,25,Anne,0,where_mummies,0,0,5,1,1
9238,12015,Aran/020427.xml,feed,v,me,pro:obj,little,adj,NOUN,6,72,Aran,1,feed_little,0,0,5,0,0
14309,10589,Aran/011112.xml,don't,mod~neg,we,pro:sub,E,/e,NOUN,6,84,Aran,2,don't_E,2,2,5,1,1
12199,471,Aran/020225.xml,for,prep,them,pro:obj,all,post,NOUN,6,72,Aran,1,for_all,1,1,5,1,1
4083,11603,Anne/020320.xml,didn't,mod~neg,he,pro:sub,bring,v,NOUN,6,84,Anne,2,didn't_bring,2,2,5,1,1
23323,6470,Nina/020328.xml,was,cop,he,pro:sub,crawling,part,NOUN,6,84,Nina,2,was_crawling,2,2,5,1,1
268,14341,Aran/020427.xml,then,adv:tem,they,pro:sub,can,mod,NOUN,6,84,Aran,2,then_can,2,2,5,1,1
23548,22052,Anne/011120.xml,if,conj,we,pro:sub,are,aux,NOUN,6,84,Anne,2,if_are,2,2,5,1,1
11049,1631,Anne/020320.xml,S,/s,he,pro:sub,has,aux,NOUN,6,84,Anne,2,S_has,2,2,5,1,1
22171,22500,Anne/020029.xml,for,prep,your,det:poss,tea,n,DET,4,25,Anne,0,for_tea,0,0,5,1,1
5721,14241,Nina/020318.xml,of,prep,him,pro:obj,E,/e,NOUN,6,72,Nina,1,of_E,1,1,5,1,1
7227,10482,Eve/020300b.xml,on,prep,her,det:poss,cushion,n,DET,4,25,Eve,0,on_cushion,0,0,5,1,1
24018,24865,Nina/020528.xml,S,/s,they,pro:sub,got,v,NOUN,6,84,Nina,2,S_got,2,2,5,1,1
5115,19109,Nina/020426.xml,is,cop,he,pro:sub,eating,part,NOUN,6,84,Nina,2,is_eating,2,2,5,1,1
16867,599,Naomi/011117.xml,and,coord,I,pro:sub,will,mod,NOUN,6,84,Naomi,2,and_will,2,2,5,1,1
11125,22284,Nina/020525.xml,then,adv:tem,we,pro:sub,hafta,mod~inf,NOUN,6,84,Nina,2,then_hafta,2,2,5,1,1
3005,21294,Nina/020528.xml,now,adv,I,pro:sub,think,v,NOUN,6,84,Nina,2,now_think,2,2,5,1,1
18180,14459,Nina/020406.xml,like,co,they,pro:sub,have,v,NOUN,6,84,Nina,2,like_have,2,2,5,1,1
22287,24223,Nina/020412.xml,want,v,me,pro:obj,to,inf,NOUN,6,72,Nina,1,want_to,1,1,5,1,1
10842,8986,Eve/010600a.xml,want,v,me,pro:obj,to,inf,NOUN,6,72,Eve,1,want_to,1,1,5,1,1
19252,17697,Aran/020517.xml,couldn't,mod~neg,we,pro:sub,E,/e,NOUN,6,84,Aran,2,couldn't_E,2,2,5,1,1
24423,11975,Aran/020002.xml,put,v,your,det:poss,milk,n,DET,4,25,Aran,0,put_milk,0,0,5,1,1
2594,18189,Aran/020002.xml,on,prep,your,det:poss,boat,n,DET,4,25,Aran,0,on_boat,0,0,5,1,1
14090,24179,Anne/020122.xml,S,/s,she,pro:sub,wants,v,NOUN,6,84,Anne,2,S_wants,2,2,5,1,1
17566,9528,Aran/011112.xml,for,prep,your,det:poss,lunch,n,DET,4,25,Aran,0,for_lunch,0,0,5,1,1
9043,407,Aran/020315.xml,has,v,he,pro:sub,got,v,NOUN,6,84,Aran,2,has_got,2,2,5,1,1
14899,24311,Peter/010908.xml,when,pro:int,they,pro:sub,come,v,NOUN,6,84,Peter,2,when_come,2,2,5,1,1
18598,1609,Anne/011104.xml,shall,mod,we,pro:sub,take,v,NOUN,6,84,Anne,2,shall_take,2,2,5,1,1
15408,21233,Eve/010900a.xml,that,pro:rel,she,pro:sub,said,v,NOUN,6,84,Eve,2,that_said,2,2,5,1,1
22793,14289,Eve/011100b.xml,S,/s,your,det:poss,undershirt,n,DET,4,25,Eve,0,S_undershirt,0,0,5,1,1
7955,21060,Naomi/011123.xml,is,cop,your,det:poss,yogurt,n,DET,4,25,Naomi,0,is_yogurt,0,0,5,1,1
5108,6394,Naomi/011011.xml,put,v,them,pro:obj,right,adv,NOUN,6,72,Naomi,1,put_right,1,1,5,1,1
23714,6244,Aran/011126.xml,yes,co,I,pro:sub,know,v,NOUN,6,84,Aran,2,yes_know,2,2,5,1,1
14454,20129,Anne/020320.xml,put,v,her,det:poss,in,adv,DET,4,25,Anne,0,put_in,1,1,5,0,0
10177,13849,Eve/011000b.xml,what's,pro:int~cop,he,pro:sub,doing,part,NOUN,6,84,Eve,2,what's_doing,2,2,5,1,1
8510,5700,Eve/010900a.xml,squashing,part,her,pro:obj,E,/e,NOUN,6,72,Eve,1,squashing_E,1,1,5,1,1
21482,19124,Anne/020015.xml,shall,mod,we,pro:sub,draw,v,NOUN,6,84,Anne,2,shall_draw,2,2,5,1,1
3483,7993,Anne/011106.xml,where's,pro:int~cop,my,det:poss,baby,n,DET,4,25,Anne,0,where's_baby,0,0,5,1,1
2025,17726,Aran/020225.xml,aren't,aux~neg,they,pro:sub,E,/e,NOUN,6,84,Aran,2,aren't_E,2,2,5,1,1
23002,826,Naomi/011010b.xml,show,v,me,pro:obj,some,qn,NOUN,6,72,Naomi,1,show_some,1,1,5,1,1
6307,17996,Aran/020100.xml,but,conj,I,pro:sub,think,v,NOUN,6,84,Aran,2,but_think,2,2,5,1,1
15610,9097,Aran/020427.xml,with,prep,us,pro:obj,hadn't,aux~neg,NOUN,6,72,Aran,1,with_hadn't,1,1,5,1,1
11776,21821,Anne/011021.xml,are,cop,they,pro:sub,E,/e,NOUN,6,84,Anne,2,are_E,2,2,5,1,1
8980,10062,Anne/020108.xml,can,mod,we,pro:sub,see,v,NOUN,6,84,Anne,2,can_see,2,2,5,1,1
22147,9168,Anne/011120.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Anne,2,S_think,2,2,5,1,1
7271,17881,Nina/011124.xml,put,v,them,pro:obj,E,/e,NOUN,6,72,Nina,1,put_E,1,1,5,1,1
6358,23448,Nina/020328.xml,spanked,v,them,pro:obj,E,/e,NOUN,6,72,Nina,1,spanked_E,1,1,5,1,1
15450,9239,Anne/011021.xml,oh,co,she,pro:sub,needs,v,NOUN,6,84,Anne,2,oh_needs,2,2,5,1,1
6024,18838,Nina/020115.xml,were,cop,they,pro:sub,doing,part,NOUN,6,84,Nina,2,were_doing,2,2,5,1,1
22396,21095,Anne/020320.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Anne,2,S_think,2,2,5,1,1
21108,16441,Nina/020206.xml,is,cop,he,pro:sub,sitting,part,NOUN,6,84,Nina,2,is_sitting,2,2,5,1,1
23715,5327,Aran/020420.xml,on,prep,them,pro:obj,hadn't,aux~neg,NOUN,6,72,Aran,1,on_hadn't,1,1,5,1,1
15206,19774,Eve/010900b.xml,what,pro:int,she,pro:sub,puts,v,NOUN,6,84,Eve,2,what_puts,2,2,5,1,1
24118,6761,Eve/020200a.xml,eating,part,our,det:poss,lunch,n,DET,4,25,Eve,0,eating_lunch,0,0,5,1,1
9236,7226,Anne/020029.xml,baby,n,she,pro:sub,can,mod,NOUN,6,84,Anne,2,baby_can,2,2,5,1,1
24695,14845,Aran/020107.xml,S,/s,your,det:poss,beanbag,n,DET,4,25,Aran,0,S_beanbag,0,0,5,1,1
11548,992,Naomi/011129.xml,boo,v,your,det:poss,dollies,n,DET,4,25,Naomi,0,boo_dollies,0,0,5,1,1
7088,13535,Naomi/010616.xml,S,/s,they,pro:sub,are,aux,NOUN,6,84,Naomi,2,S_are,2,2,5,1,1
5006,1750,Nina/020426.xml,S,/s,your,det:poss,jacket,n,DET,4,25,Nina,0,S_jacket,0,0,5,1,1
604,9429,Anne/011106.xml,think,v,I,pro:sub,can,mod,NOUN,6,84,Anne,2,think_can,2,2,5,1,1
18576,24441,Anne/020604.xml,are,cop,we,pro:sub,gonna,part,NOUN,6,84,Anne,2,are_gonna,2,2,5,1,1
8481,14191,Peter/020415.xml,where're,pro:int~cop,they,pro:sub,gonna,part~inf,NOUN,6,84,Peter,2,where're_gonna,2,2,5,1,1
24129,20605,Anne/020212.xml,are,cop,we,pro:sub,there,adv,NOUN,6,84,Anne,2,are_there,2,2,5,1,1
4222,14730,Anne/020502.xml,had,part,their,det:poss,tea,n,DET,4,25,Anne,0,had_tea,0,0,5,1,1
21232,19409,Nina/020228.xml,there,adv,he,pro:sub,is,cop,NOUN,6,84,Nina,2,there_is,2,2,5,1,1
22017,13966,Nina/020527.xml,now,adv,we,pro:sub,still,adv,NOUN,6,84,Nina,2,now_still,2,2,5,1,1
15362,24137,Peter/020616.xml,like,prep,your,det:poss,raft,n,DET,4,25,Peter,0,like_raft,0,0,5,1,1
18452,14678,Nina/020314.xml,think,v,I,pro:sub,need,v,NOUN,6,84,Nina,2,think_need,2,2,5,1,1
12838,8640,Nina/011129.xml,shall,mod,we,pro:sub,go,v,NOUN,6,84,Nina,2,shall_go,2,2,5,1,1
1813,3811,Aran/020503.xml,of,prep,them,pro:obj,by,prep,NOUN,6,72,Aran,1,of_by,1,1,5,1,1
10929,7408,Aran/020225.xml,to,prep,me,pro:obj,E,/e,NOUN,6,72,Aran,1,to_E,1,1,5,1,1
5414,15464,Anne/020029.xml,S,/s,I,pro:sub,brought,v,NOUN,6,84,Anne,2,S_brought,2,2,5,1,1
2204,19689,Aran/011126.xml,is,cop,he,pro:sub,going,part,NOUN,6,84,Aran,2,is_going,2,2,5,1,1
24269,14756,Nina/020129.xml,oh,co,I,pro:sub,guess,n,NOUN,6,84,Nina,2,oh_guess,2,2,5,1,1
24705,16410,Nina/020412.xml,in,prep,your,det:poss,bath,n,DET,4,25,Nina,0,in_bath,0,0,5,1,1
13516,17626,Anne/011120.xml,S,/s,I,pro:sub,need,v,NOUN,6,84,Anne,2,S_need,2,2,5,1,1
15585,2657,Nina/020525.xml,did,mod,she,pro:sub,go,v,NOUN,6,84,Nina,2,did_go,2,2,5,1,1
21592,388,Anne/020301.xml,on,prep,my,det:poss,arm,n,DET,4,25,Anne,0,on_arm,0,0,5,1,1
5541,8378,Eve/020300a.xml,putting,part,his,det:poss,head,n,DET,4,25,Eve,0,putting_head,0,0,5,1,1
8760,5568,Nina/020314.xml,drinking,part,my,det:poss,orange,adj,DET,4,25,Nina,0,drinking_orange,0,0,5,1,1
19672,13615,Eve/011100a.xml,tell,v,me,pro:obj,what,pro:int,NOUN,6,72,Eve,1,tell_what,1,1,5,1,1
4056,2167,Anne/020017.xml,got,v,my,det:poss,toes,n,DET,4,25,Anne,0,got_toes,0,0,5,1,1
24230,10346,Nina/020524.xml,did,mod,we,pro:sub,go,v,NOUN,6,84,Nina,2,did_go,2,2,5,1,1
3107,23485,Anne/020320.xml,tail,n,we,pro:sub,can,mod,NOUN,6,84,Anne,2,tail_can,2,2,5,1,1
8501,19482,Eve/010600a.xml,how_about,pro:int,your,det:poss,diaper,n,DET,4,25,Eve,0,how_about_diaper,0,0,5,1,1
12787,12240,Aran/020517.xml,is,cop,he,pro:sub,going,part,NOUN,6,84,Aran,2,is_going,2,2,5,1,1
9231,1083,Peter/020616.xml,so,conj,I,pro:sub,can,mod,NOUN,6,84,Peter,2,so_can,2,2,5,1,1
21307,24278,Eve/020200a.xml,well,co,I,pro:sub,don't,mod~neg,NOUN,6,84,Eve,2,well_don't,2,2,5,1,1
2836,1149,Aran/020002.xml,call,v,her,pro:obj,E,/e,NOUN,6,72,Aran,1,call_E,1,1,5,1,1
19459,2526,Eve/020000b.xml,had,v,your,det:poss,cracker,n,DET,4,25,Eve,0,had_cracker,0,0,5,1,1
5063,6434,Aran/020218.xml,in,prep,her,det:poss,hair,n,DET,4,25,Aran,0,in_hair,0,0,5,1,1
10699,70,Anne/020320.xml,let,v,me,pro:obj,find,v,NOUN,6,72,Anne,1,let_find,1,1,5,1,1
22170,20583,Aran/020121.xml,what's,pro:int~cop,she,pro:sub,bringing,part,NOUN,6,84,Aran,2,what's_bringing,2,2,5,1,1
7438,2308,Naomi/010800.xml,is,cop,she,pro:sub,a,det:art,NOUN,6,84,Naomi,2,is_a,2,2,5,1,1
10608,11169,Anne/020320.xml,are,cop,we,pro:sub,going,part,NOUN,6,84,Anne,2,are_going,2,2,5,1,1
22253,10595,Nina/020527.xml,do,mod,they,pro:sub,hafta,mod~inf,NOUN,6,84,Nina,2,do_hafta,2,2,5,1,1
4143,14611,Anne/020502.xml,wants,v,her,det:poss,teddy,n,DET,4,25,Anne,0,wants_teddy,0,0,5,1,1
3470,20543,Eve/020100b.xml,had,v,my,det:poss,hammer,n,DET,4,25,Eve,0,had_hammer,0,0,5,1,1
18221,5393,Eve/010600b.xml,move,v,your,det:poss,fingers,n,DET,4,25,Eve,0,move_fingers,0,0,5,1,1
9761,11598,Naomi/011010b.xml,S,/s,I,pro:sub,don't,mod~neg,NOUN,6,84,Naomi,2,S_don't,2,2,5,1,1
8875,24617,Aran/020302.xml,lay,v,them,pro:obj,but,conj,NOUN,6,72,Aran,1,lay_but,1,1,5,1,1
6027,352,Anne/020015.xml,on,prep,your,det:poss,head,n,DET,4,25,Anne,0,on_head,0,0,5,1,1
24825,14541,Nina/020525.xml,can't,mod~neg,we,pro:sub,E,/e,NOUN,6,84,Nina,2,can't_E,2,2,5,1,1
11243,19657,Aran/020315.xml,feet,n,they,pro:sub,will,mod,NOUN,6,84,Aran,2,feet_will,2,2,5,1,1
8045,21588,Anne/020120.xml,if,conj,we,pro:sub,can,mod,NOUN,6,84,Anne,2,if_can,2,2,5,1,1
4478,13062,Aran/020121.xml,where's,pro:int~cop,he,pro:sub,sailing,part,NOUN,6,84,Aran,2,where's_sailing,2,2,5,1,1
4721,543,Aran/020517.xml,S,/s,I,pro:sub,was,aux,NOUN,6,84,Aran,2,S_was,2,2,5,1,1
